,timestamp,open,high,low,close,volume,turnover,RSI,EMA,month,prev_close,prev_volume,next_close,volatility,momentum,relative_change,cluster
965,2023-12-21,43666.91,44241.16,43293.75,43862.01,7961.891752,348146398.5970192,0.4538761090278076,0.48694226803567037,2023-12,0.486661573859062,0.13908712937865692,43969.91,0.07721968197638768,90075.40716206412,90127.36097205924,0
964,2023-12-22,43862.01,44403.0,43410.0,43969.91,7616.573114,334113154.89015937,0.48361986814198743,0.49035266016677165,2023-12,0.49006666900537904,0.09532051625738659,43704.06,0.08120853872577097,89668.9734126977,89721.3026598395,0
963,2023-12-23,43969.91,43990.71,43257.1,43704.06,2743.69554,119733229.17524168,0.4652876746884176,0.49295180062285465,2023-12,0.49194985591613044,0.09117774417895433,42997.91,0.058513439971162276,88656.87678385396,88837.44455775354,0
962,2023-12-24,43704.06,43945.91,42557.0,42997.91,4583.52926,198657653.9582275,0.5814180388476201,0.4940112903718004,2023-12,0.4873099556360259,0.032718052364735004,43572.0,0.11584833419952566,87037.31438273226,88234.23817378224,0
961,2023-12-25,42997.91,43811.15,42697.03,43572.0,4411.945097,191567348.68024904,0.5978413830551302,0.4960203464210646,2023-12,0.47498546595088126,0.05479045427248888,42512.18,0.09180582605819809,87842.17077794296,91732.33317214769,0
960,2023-12-26,43572.0,43591.9,41601.34,42512.18,9191.386382,390432109.9377243,0.44715975399746977,0.49589880478649334,2023-12,0.4850051024067968,0.05273196683116643,43433.25,0.16848916910337847,85726.53067695616,87652.05723390724,0
959,2023-12-27,42512.18,43667.5,42113.96,43433.25,7902.878983,339435715.2385864,0.49396087386512844,0.4974742127588799,2023-12,0.46650798329880255,0.11007070771315856,42565.01,0.13025249052001286,87306.54054391882,93101.90832082205,0
958,2023-12-28,43433.25,43791.99,42266.63,42565.01,8200.502993,351632017.72471535,0.507103174239819,0.4973108760163309,2023-12,0.48258348809848567,0.09461254273733531,42064.0,0.12778690633054957,85589.3461049628,88201.37544330014,0
957,2023-12-29,42565.01,43113.22,41275.51,42064.0,10858.457979,458948377.1152261,0.4573745088270177,0.4962463468780522,2023-12,0.4674300293089508,0.098183124521279,42145.17,0.15511569346961435,84763.35194864382,89988.93937592643,0
956,2023-12-30,42064.0,42613.65,41526.0,42145.17,5337.652962,224884662.4891783,0.519247950226993,0.4954317263620624,2023-12,0.45868586365412617,0.13007049024675899,42284.0,0.08948985680713013,85066.56381847098,91881.42616471766,0
955,2023-12-31,42145.17,42890.99,41968.04,42284.0,4389.904453,186283055.82905433,0.4418446829607753,0.49494871993567363,2023-12,0.4601025298408333,0.06383764221005273,44175.0,0.07507957589852085,85430.07254726403,91900.25517159756,0
954,2024-01-01,42284.0,44195.8,42183.84,44175.0,5582.393588,240657414.04983625,0.5871472690911562,0.49797186659305676,2024-01,0.462525540395232,0.05246754622218133,44950.95,0.17036154318622151,88708.83074250631,95507.23931204337,0
953,2024-01-02,44175.0,45886.7,44147.29,44950.95,15797.345713,713409963.5312722,0.5551746466613415,0.5021269281068039,2024-01,0.4955293072926458,0.06677378442850672,42842.0,0.14651502186477952,89520.09015439777,90711.99989417824,0
952,2024-01-03,44950.95,45507.99,40222.1,42842.0,27469.436229,1179071162.0077996,0.42633902081548203,0.5020273120172281,2024-01,0.5090720216892868,0.189322102964306,44151.2,0.45681115444986337,85336.9865486876,84156.0508193214,0
951,2024-01-04,42842.0,44791.89,42622.37,44151.2,11226.164488,490919905.9840165,0.48357084828392594,0.5043327577993422,2024-01,0.4722643568567639,0.3293516448583606,44147.05,0.1841471161064418,87542.78794003768,93487.31720830225,0
950,2024-01-05,44151.2,44369.19,42267.44,44147.05,14167.406794,618434358.3180583,0.4783236074909287,0.5064110436450187,2024-01,0.49511392408156246,0.13448184860078735,43970.0,0.1782176398637194,87175.31764552507,89164.43820069874,0
949,2024-01-06,44147.05,44208.95,43397.02,43970.0,4453.125413,195047229.1396947,0.4826848045143973,0.5079674313524996,2024-01,0.4950414938157644,0.16976779948884957,43930.0,0.06536597913790329,86559.66764541721,88819.83734250358,0
948,2024-01-07,43970.0,44478.24,43599.0,43930.0,4472.3062,197013648.73649332,0.5177645894317592,0.5093023996450592,2024-01,0.49195142669297903,0.05322600521928789,46949.87,0.07125520808725624,86254.23859815997,89296.43388551282,0
947,2024-01-08,43930.0,47249.4,43180.0,46949.87,15137.438092,683723622.9902704,0.6106046592680924,0.5160359872989724,2024-01,0.4912533036491416,0.05345611625321928,46110.77,0.3503754372518451,90980.77482881435,95570.61173522023,0
946,2024-01-09,46949.87,48000.0,44631.9,46110.77,18425.819719,855617744.8075925,0.6224150217812707,0.5205928954125367,2024-01,0.543959324558974,0.18140522108831683,46650.28,0.2890158136865297,88572.56757329573,84767.78310227559,0
945,2024-01-10,46110.77,47689.52,44291.67,46650.28,26598.310039,1218244916.2118337,0.6104696740482389,0.525703007866839,2024-01,0.5293144484068746,0.22085578670639755,46342.0,0.29161876363814543,88737.84931587943,88132.39620788276,0
944,2024-01-11,46650.28,48975.0,45563.54,46342.0,20489.30878,961030340.0179971,0.6428299049909546,0.5297623520910315,2024-01,0.5387305574913928,0.3189007833652631,42784.0,0.29280955855718716,87475.95984262174,86019.73774280086,0
943,2024-01-12,46342.0,46513.68,41389.14,42784.0,21517.607708,951564651.6263725,0.4959901688913928,0.5269246624394974,2024-01,0.5333501231925377,0.24561137162232444,42842.34,0.4426939788299239,81194.66809024155,80216.47467480214,0
942,2024-01-13,42784.0,43254.7,42438.2,42842.34,8774.633499,375940549.2765652,0.4951997431902919,0.5244639794979762,2024-01,0.47125207844319966,0.2579478273429689,41732.0,0.06576582724811784,81686.85974779287,90910.72635573598,0
941,2024-01-14,42842.34,43076.16,41721.94,41732.0,7359.211204,312980836.8444979,0.45097766184776056,0.5202059467863673,2024-01,0.47227029090263645,0.10507094222903038,42516.28,0.11281316331476746,80221.07408009132,88363.6521999909,0
940,2024-01-15,41732.0,43380.0,41715.75,42516.28,10082.8385,429746267.7487457,0.4089021137964737,0.5177885168222713,2024-01,0.4528914423902756,0.08809018498731869,43140.0,0.13993896410466422,82110.2840835625,93876.41966509035,0
939,2024-01-16,42516.28,43575.03,42041.28,43140.0,11626.165189,499071287.3191328,0.40261143415024925,0.5167426013608896,2024-01,0.46657954091079584,0.12076541844496014,42774.0,0.12852098196396317,83483.50444454707,92459.11926666932,0
938,2024-01-17,43140.0,43194.18,42206.64,42774.0,9037.3724,385711831.8114081,0.46695780938512255,0.5151265899658166,2024-01,0.47746537353335267,0.13928063891530298,41323.16,0.08073082085229805,83034.89997720452,89584.55399203641,0
937,2024-01-18,42774.0,42925.74,40682.94,41323.16,12998.212595,543658929.4962028,0.35181041224110143,0.5110097368705158,2024-01,0.47107754768224036,0.10822300893844669,41659.89,0.19055868492843842,80864.69984569754,87719.50420003042,0
936,2024-01-19,41323.16,42192.64,40279.07,41659.89,13455.989308,554796750.8809521,0.36864832624522226,0.5079011136960019,2024-01,0.44575592675921355,0.15574102957589117,41694.9,0.1617529971109445,82022.62404138185,93457.97047938446,0
935,2024-01-20,41659.89,41877.08,41455.76,41694.9,3428.945129,142698072.78437316,0.37626919785180424,0.5051526111818783,2024-01,0.45163290107299775,0.16123295609267796,41583.54,0.031189902479058552,82538.21503533101,92319.33339674876,0
934,2024-01-21,41694.9,41878.0,41500.82,41583.54,3462.926258,144403241.31729683,0.37385866465560447,0.5024621042443989,2024-01,0.4522439332671165,0.04093896068439074,39566.0,0.02732791219790501,82758.55469822588,91948.35949630266,0
933,2024-01-22,41583.54,41685.95,39416.66,39566.0,18793.226709,761062058.0755385,0.1428965828296359,0.49633614065418447,2024-01,0.4503003587130731,0.04134663075175271,39902.59,0.19287640406182652,79715.13743027243,87864.79720495194,0
932,2024-01-23,39566.0,40185.38,38552.63,39902.59,15972.588961,627483684.1426033,0.18308163370534838,0.49140949466936595,2024-01,0.4150880795664797,0.2252635517445327,40084.52,0.13718289945001225,81199.28292666093,96129.41656526124,0
931,2024-01-24,39902.59,40564.64,39487.85,40084.52,8838.303112,353088203.8322159,0.15695123071044106,0.4872849486426806,2024-01,0.4209626104496104,0.19142448828284236,39959.93,0.0885396707071453,82259.94426198545,95220.0932870917,0
930,2024-01-25,40084.52,40304.85,39547.57,39959.93,6076.05681,242594643.50836116,0.16066958291924102,0.4833252416970409,2024-01,0.424137848583744,0.1058347836958816,41821.38,0.06058442569737203,82676.10136489786,94213.48742061535,0
929,2024-01-26,39959.93,42250.0,39826.69,41821.38,11341.077584,467314396.58633536,0.4147789763492459,0.48314873156984267,2024-01,0.4219633698329515,0.07269623977031921,42123.01,0.2063522478113347,86559.05339000754,99110.39921115998,0
928,2024-01-27,41821.38,42192.0,41392.01,42123.01,2706.22477,113139005.57428248,0.42972962265031023,0.4835409546120964,2024-01,0.45445139833173037,0.13586045581501774,42031.21,0.06432129939261595,87112.63452924415,92688.80171396013,0
927,2024-01-28,42123.01,42840.44,41614.74,42031.21,5850.795293,247346079.66111368,0.48847583159667796,0.4837278474062873,2024-01,0.45971576967454736,0.03226851723216171,43303.37,0.10156841952378769,86889.20122651242,91427.68870858119,0
926,2024-01-29,42031.21,43321.9,41796.89,43303.37,6968.034102,296658770.7855917,0.5162569635943792,0.48622473970665187,2024-01,0.4581135772889405,0.06999378754133498,42944.82,0.12775628338994247,89059.40039452889,94524.40188017127,0
925,2024-01-30,43303.37,43870.66,42684.0,42944.82,7266.843699,315459145.4336221,0.45796840479192136,0.48782775782294824,2024-01,0.48031668257514565,0.08339725099084076,42583.02,0.09815264923433957,88031.75195255771,89408.38667746831,0
924,2024-01-31,42944.82,43744.95,42287.38,42583.02,7484.986952,321477455.4718578,0.45821807479986365,0.48861608577869525,2024-01,0.474058882140948,0.08698205620838943,43083.28,0.12185568020550643,87149.262218929,89825.43634412304,0
923,2024-02-01,42583.02,43295.93,41876.96,43083.28,8350.198557,355310442.33478326,0.5897063909005933,0.4902447108072198,2024-02,0.4677443592094385,0.08959911094618435,43199.99,0.11847840732710763,87880.17250476925,92107.60409480408,0
922,2024-02-02,43083.28,43487.48,42551.61,43199.99,7190.927441,309537376.9739556,0.5777295624354619,0.4919317846896292,2024-02,0.4764754350571912,0.09997901543060307,43016.9,0.07620999987750875,87816.03346787368,90664.72339624334,0
921,2024-02-03,43199.99,43384.78,42880.89,43016.9,2194.065341,94596023.60708389,0.5606950220990027,0.49312316672191353,2024-02,0.47851238356834774,0.08607129229549151,42585.72,0.03841429163888753,87232.58159374102,89896.15099788162,0
920,2024-02-04,43016.9,43124.1,42209.45,42585.72,2991.635522,128067712.9969476,0.5360053965212823,0.49341211048157524,2024-02,0.475316899865943,0.02612416373170856,42710.9,0.07435337473554944,86307.6233502374,89593.37379990224,0
919,2024-02-05,42585.72,43568.85,42253.99,42710.9,6689.318778,286556535.0917819,0.740407860160303,0.4939025901964032,2024-02,0.4677914825148976,0.03569257711238734,43099.92,0.10936939490819275,86475.36365505953,91302.28703374756,0
918,2024-02-06,42710.9,43388.03,42573.97,43099.92,6863.360603,295069458.7752784,0.7426292196165506,0.4950581864916285,2024-02,0.46997625858058684,0.08005351585744087,44350.19,0.06555234160502714,87059.31164829314,91705.58988215604,0
917,2024-02-07,43099.92,44393.36,42790.0,44350.19,9997.387723,435183303.5582625,0.7810072844667885,0.4983914704869625,2024-02,0.4767658542434276,0.08214148775859668,45289.99,0.13461144738016398,88985.65532270615,93021.9998756489,0
1017,2024-02-08,44350.19,45615.0,44328.0,45289.99,13581.610053,610969781.7523221,0.8199180491496938,0.5031269452375358,2024-02,0.49858691169389274,0.11974026933894535,45289.99,0.10693180883585607,90016.02339479698,90835.70055864958,0
916,2024-02-08,44350.19,45615.0,44328.0,45289.99,13581.610053,610969781.7523221,0.7647406898173843,0.5074114223928163,2024-02,0.5149893126088527,0.1627400224875647,47134.25,0.10693180883585607,89255.93825815852,87942.55317893534,0
1016,2024-02-09,45289.99,48213.0,45245.42,47134.25,32971.508647,1548973760.5161748,0.8123213683430676,0.5146624817078684,2024-02,0.5149893126088527,0.1627400224875647,47748.19,0.25397267033792015,91581.83666528123,91523.71487461652,0
1015,2024-02-10,47134.25,48183.92,46845.02,47748.19,7001.160011,331863656.6295625,0.8362279333133537,0.5223463515753848,2024-02,0.5471773227295424,0.39535975875229623,48304.25,0.11147275345733039,91409.97636844317,87261.73552751173,0
1014,2024-02-11,47748.19,48593.45,47565.64,48304.25,7881.070868,379750907.108171,0.8202563135957063,0.5303159030981892,2024-02,0.5578924642678811,0.08379466102255151,49922.01,0.08425420890445125,91084.8032312419,86582.44231874394,0
1013,2024-02-12,48304.25,50355.99,47710.71,49922.01,18304.96952,900382675.3940109,0.8897965627599201,0.5404866275367324,2024-02,0.567597421761787,0.09435091176824398,49701.86,0.22577331674444906,92363.93089111113,87952.20078277524,0
1012,2024-02-13,49922.01,50375.26,48302.0,49701.86,16883.800205,833035555.8051817,0.9052297178454198,0.5492858810043539,2024-02,0.5958323101467473,0.21940595233606106,51794.47,0.1757249324982899,90483.50309540368,83414.85233563274,0
1011,2024-02-14,49701.86,52050.0,49222.54,51794.47,21095.211089,1078493308.3728845,0.9208877241391199,0.5610761688535542,2024-02,0.5919900154442272,0.2023562483553952,51878.01,0.24171299480109976,92311.72485842972,87491.1344089454,0
1010,2024-02-15,51794.47,52813.99,51300.01,51878.01,19158.832033,997560420.9351443,0.9206107054539453,0.5718964336673633,2024-02,0.6285124970133424,0.25288035421336214,52124.0,0.12679122329023362,90711.24603959364,82539.93633224719,0
1009,2024-02-16,51878.01,52569.52,51556.27,52124.0,12490.750842,649718551.7846129,0.9400409628445657,0.5821363096597159,2024-02,0.629970526990397,0.22964970227717027,51647.99,0.0829802945751901,89538.16657503937,82739.37874282102,0
1008,2024-02-17,52124.0,52164.64,50619.39,51647.99,9217.13376,473619090.1626191,0.9357199352864304,0.5905299560999908,2024-02,0.6342638091792361,0.14965303388189477,52137.0,0.1295271642982012,87459.40648148723,81428.82344654767,0
1007,2024-02-18,51647.99,52387.56,51157.01,52137.0,5987.689191,310084332.98249185,0.9381271941663353,0.5990189983129017,2024-02,0.6259559704268098,0.11037959784225504,51777.05,0.10199276598648731,87036.30624043726,83290.80080261914,0
1006,2024-02-19,52137.0,52489.52,51686.95,51777.05,7972.10762,415509266.45889354,0.9020789492754153,0.6060409236771951,2024-02,0.6344906991684833,0.07163609744278361,52261.25,0.0645470342119495,85433.90707828637,81603.1118772193,0
1005,2024-02-20,51777.05,53002.58,50750.01,52261.25,16770.199623,870155566.8841432,0.8940370517521875,0.6132800835768901,2024-02,0.6282084644277512,0.09544307556363334,51841.68,0.19141350244196098,85214.95825384036,83189.93574711049,0
1004,2024-02-21,52261.25,52366.23,50535.62,51841.68,14153.570223,725690580.0520908,0.8403767073634093,0.6190620703415715,2024-02,0.6366592438734031,0.20099338731224686,51291.09,0.1544944852458675,83741.29739417894,81426.67186509035,0
1003,2024-02-22,51841.68,52078.55,50936.01,51291.09,10743.332405,553907182.3339112,0.7906486693562746,0.623285921922508,2024-02,0.6293364567358315,0.16960180277250655,50745.44,0.09429240883550617,82290.43029862453,81499.26818091964,0
1002,2024-02-23,51291.09,51545.94,50530.06,50745.44,9185.690886,468718849.5387663,0.6915184276796446,0.626109071360478,2024-02,0.6197269675681705,0.12868933394357474,51565.5,0.08321040410032494,81047.88161057112,81882.54332735724,0
1001,2024-02-24,50745.44,51697.3,50581.33,51565.5,4204.674497,215307456.781179,0.6987818663265474,0.6301638955027111,2024-02,0.6102036965964235,0.11000237910530154,51729.49,0.09196769017283625,81827.71213030032,84504.38777070765,0
1000,2024-02-25,51565.5,51977.22,51281.69,51729.49,4889.34939,252532152.52903524,0.6846659461910523,0.634132614877366,2024-02,0.6245162661796562,0.05024535081955138,54478.0,0.05518166403309396,81574.19229633677,82830.29327670521,0
999,2024-02-26,51729.49,54909.99,50898.37,54478.0,19735.61423,1046680562.9797388,0.722276679444608,0.6427525855525904,2024-02,0.6273783961286286,0.05845936453729343,57038.45,0.3453200272281687,84756.34088749546,86833.35760008323,0
998,2024-02-27,54478.0,57611.93,54445.52,57038.45,26333.028888,1488021974.5275996,0.7973329783937173,0.6552367189592396,2024-02,0.675348350309068,0.23656933220189047,62424.12,0.2713691254263156,87049.14287141651,84456.82087702854,0
997,2024-02-28,57038.45,64171.64,56696.3,62424.12,41567.570919,2509693545.827442,0.8424267815778825,0.6763865881586784,2024-02,0.7200360789989055,0.3157182173976041,61132.0,0.6483751467713794,92289.59400769118,86694.822363222,0
996,2024-02-29,62424.12,63705.0,60382.16,61132.0,37783.712318,2345835908.9074287,0.770506081035845,0.6931578624660313,2024-02,0.814032587336502,0.49848632895759926,62380.26,0.2850558299954327,88192.47411354772,75096.73066950876,0
995,2024-03-01,61132.0,63113.59,60686.76,62380.26,16832.281891,1041516588.0846956,0.7840337968504754,0.7106159391450524,2024-03,0.7914811186514219,0.4530915484970132,61997.15,0.20666022709972728,87782.36730674826,78813.59017782715,0
994,2024-03-02,62380.26,62439.47,61526.31,61997.15,9356.79791,580101502.7980202,0.78856765426632,0.725710327040552,2024-03,0.8132670954189343,0.20173818547294198,63112.77,0.07422300850267878,85428.60970780792,76231.21245421679,0
993,2024-03-03,61997.15,63245.79,61307.46,63112.77,12476.199541,776180333.1503235,0.7961493204808996,0.7414085160563979,2024-03,0.8065806474358206,0.11205514233162596,68245.29,0.16391935142361716,85124.49914546584,78246.31500890848,0
992,2024-03-04,63112.77,68500.0,62205.94,68245.29,34244.974575,2237076327.183005,0.8571836771912602,0.7650031263708983,2024-03,0.8260516481899678,0.14947846258207498,63723.09,0.5450200973984498,89208.16483537671,82615.25062977365,0
991,2024-03-05,68245.29,69138.0,59085.56,63723.09,49940.937932,3277731327.615736,0.6989384897392549,0.7780759077747514,2024-03,0.9156299103138781,0.41063747188098415,66066.49,0.8738562331683196,81897.29470783134,69593.81039468852,0
990,2024-03-06,63723.09,67663.16,62785.64,66066.49,37966.118079,2499843343.59991,0.7351818232241528,0.7941916165306775,2024-03,0.8367036095928391,0.5989412342150507,66818.02,0.42108118229049146,83186.09065276067,78959.44578097328,0
989,2024-03-07,66066.49,67999.0,65540.47,66818.02,17522.973526,1171289583.1471229,0.7574660068091112,0.8101476457422414,2024-03,0.8776031481160542,0.45527986215999017,68108.02,0.20943379057758377,82475.34903485111,76135.9420146656,0
988,2024-03-08,66818.02,70000.0,66064.19,68108.02,17498.19875,1188859585.2257838,0.783426134753075,0.8269444955823755,2024-03,0.8907196583944326,0.21002438177227042,68316.0,0.3386870982926398,82360.05369083441,76463.03597150666,0
987,2024-03-09,68108.02,68532.67,67852.91,68316.0,4067.642428,277525181.6159837,0.7787245865076952,0.8425222073156151,2024-03,0.9132341265581891,0.20972715990536897,68944.01,0.05380188182344721,81084.10304750735,74805.66568765929,0
986,2024-03-10,68316.0,69885.0,68071.08,68944.01,8524.324838,590131550.5210812,0.782306669640799,0.8577654603762994,2024-03,0.9168640173246216,0.04860138328686638,72076.0,0.15303420844948187,80375.29536838012,75194.45832017303,0
985,2024-03-11,68944.01,72797.0,66917.82,72076.0,21475.708333,1521936856.949152,0.7851833606991003,0.8772878914648201,2024-03,0.9278247236436299,0.10206800054657024,71447.64,0.5087205385437824,82156.75083781639,77681.77581238913,0
984,2024-03-12,72076.0,73130.5,68626.9,71447.64,21806.549398,1555575213.437573,0.7458187871416418,0.8938012700508424,2024-03,0.9824875834453386,0.25744516243655347,73079.4,0.38836538242803237,79935.82980103152,72720.16330412134,0
983,2024-03-13,71447.64,73656.0,71317.22,73079.4,12271.073037,892094262.4590675,0.7054361753598418,0.9117277409420323,2024-03,0.9715207685496967,0.2614142477266466,71399.1,0.19895637018410525,80153.84965335325,75220.6549205574,0
982,2024-03-14,73079.4,73800.0,68578.85,71399.1,17223.581456,1229207251.9909728,0.6932841506870298,0.9248723153543155,2024-03,1.0000000000000002,0.14701756919317652,69503.0,0.4511467853786829,77197.87255209629,71398.09999999999,0
981,2024-03-15,71399.1,72424.72,65600.0,69503.0,33292.507682,2270837086.537336,0.6208862706408835,0.933295541083311,2024-03,0.9706735962360002,0.20643258865249087,65304.54,0.5914497250059936,74469.51543750576,71601.85421331447,0
980,2024-03-16,69503.0,70051.25,64752.6,65304.54,19614.032803,1329744088.9950004,0.5307920291116381,0.9332342112387089,2024-03,0.937580818650497,0.3992107696537168,68395.39,0.4579275793702876,69975.58167001764,69651.1715258593,0
979,2024-03-17,65304.54,68910.0,64530.02,68395.39,16745.445397,1117658720.2182646,0.5610235405099183,0.9388343607596421,2024-03,0.8643047767847563,0.23511072532231753,67616.0,0.37754935980555354,72850.391958704,79132.41663392539,0
978,2024-03-18,68395.39,68983.17,66530.0,67616.0,19121.201409,1294768038.021093,0.4571974244866559,0.9424750346082926,2024-03,0.918249617035878,0.20069641198276578,61936.89,0.2089648221157128,71742.01442170536,73634.75083022124,0
977,2024-03-19,67616.0,68128.0,61544.78,61936.89,27200.9375,1752514746.102202,0.43546314787872153,0.9353773401188394,2024-03,0.904646864057467,0.22919824938339053,67837.63,0.5703198959869951,66214.94018102998,68464.26800767808,0
976,2024-03-20,61936.89,68110.27,60760.82,67837.63,26254.377223,1679011913.4363267,0.5000525403076691,0.9397527926812477,2024-03,0.8055289250702793,0.3261304777529936,65503.52,0.6373605125055345,72185.67561119946,84214.01436969682,0
975,2024-03-21,67837.63,68244.89,64519.94,65503.52,20706.743505,1381320940.0191016,0.4484676941963287,0.939440580168668,2024-03,0.9085149893126092,0.3147746369306725,63806.57,0.32023808898851547,69725.09165790926,72098.54791121339,0
974,2024-03-22,65503.52,66650.0,62270.04,63806.57,17141.242835,1103359300.7794971,0.4007820713802728,0.9360530224682928,2024-03,0.8677775898663254,0.248219926181756,63990.83,0.3775476099232328,68164.55095538014,73527.71374545281,0
973,2024-03-23,63806.57,66012.39,63000.0,63990.83,7161.032285,462790034.7096804,0.4003521125604905,0.9333252483242647,2024-03,0.8381605923853279,0.2054447759412192,67212.25,0.2578932816768074,68561.19749213052,76345.7414017736,0
972,2024-03-24,63990.83,67639.99,63800.01,67212.25,9629.9919,631600762.5744004,0.4440108400464715,0.9367518176542899,2024-03,0.8413764961867649,0.08571264146136777,69859.1,0.33030253715437685,71749.32781714313,79882.6790718724,0
971,2024-03-25,67212.25,71153.75,66375.89,69859.1,20453.511092,1393937218.0383313,0.43632784646184253,0.9446952541183558,2024-03,0.8976001845837329,0.11533263827080406,69997.04,0.41236151868786847,73947.8207392304,77827.74959233386,0
970,2024-03-26,69859.1,71560.0,69276.3,69997.04,18184.0999,1281507551.8447428,0.4476008271994165,0.9521345754849393,2024-03,0.9437958590482596,0.24518190837881765,69470.79,0.19413719427368506,73514.91025286444,74164.44513194438,0
969,2024-03-27,69997.04,71795.69,68342.72,69470.79,13973.289727,973391727.3276716,0.4127363376748724,0.9579024576177668,2024-03,0.9462033363649327,0.21795588497286617,70793.65,0.2964414393132065,72522.86654562799,73419.57180530425,0
968,2024-03-28,69470.79,71533.12,68901.22,70793.65,9217.055282,650013606.3534062,0.4601465712875342,0.9655415873406219,2024-03,0.9370186550694468,0.16743898581759106,69855.27,0.22460264547209172,73319.14584165762,75551.01768608668,0
967,2024-03-29,70793.65,70930.72,69000.0,69855.27,7338.772207,513469037.5401224,0.4756246596048005,0.9707361328420574,2024-03,0.9601066313137159,0.11037865634523925,69855.27,0.1632535212006996,71960.13097745969,72756.82472663154,0
1068,2024-03-29,70793.65,70930.72,69000.0,69855.27,7338.772207,513469037.5401224,0.5557711171513746,0.9754359597243085,2024-03,0.9437290137668122,0.08784497926493669,69588.47,0.1632535212006996,71613.40923271219,74019.47513743248,0
1067,2024-03-30,69855.27,70325.0,69535.05,69588.47,3217.048594,225019414.6794124,0.49484153439943357,0.9791999933115707,2024-03,0.9437290137668122,0.08784497926493669,71294.77,0.06344285846776808,71065.65693966944,73736.76686407434,0
1066,2024-03-31,69588.47,71388.44,69555.01,71294.77,4217.149479,297546871.9899318,0.5442657042542743,0.9857277358556942,2024-03,0.9390725330644165,0.03839684753985046,69650.61,0.1547412186530465,72326.04062862771,75919.40815776846,0
1065,2024-04-01,71294.77,71304.81,68050.0,69650.61,11272.390191,782856683.2846497,0.6538687488117296,0.9886253040816602,2024-04,0.9688527168069112,0.050395012614257474,65469.99,0.27910360528254474,70450.9798476116,71888.78137931063,0
1064,2024-04-02,69650.61,69684.7,64577.93,65469.99,19454.432159,1287091289.942708,0.40866750340757596,0.9835972134678923,2024-04,0.940157067213018,0.1350364162685027,65963.09,0.4411392083882358,66560.78881309646,69636.28964361016,0
1063,2024-04-03,65469.99,66913.44,64434.42,65963.09,12424.225232,819871765.0017357,0.4828507686899981,0.9799502631820267,2024-04,0.8671923882248287,0.2331960036163232,68494.29,0.21122654501484833,67311.69175418068,76064.11645590964,0
1062,2024-04-04,65963.09,69324.99,65061.3,68494.29,12205.465318,821348613.8416979,0.5970746281273679,0.9812822321539663,2024-04,0.8757985000477344,0.14885492914823523,67825.07,0.3673746690535065,69799.80526848164,78206.818346648,0
1061,2024-04-05,68494.29,68756.34,65955.0,67825.07,12936.110816,872084160.9697635,0.5714187613864796,0.9812628079443768,2024-04,0.9199757262617658,0.14623047635632005,68894.75,0.2394276484906389,69119.18824201141,73723.84736700689,0
1060,2024-04-06,67825.07,69683.09,67454.28,68894.75,5287.961355,360490336.2548733,0.5196963176279303,0.98320253450349,2024-04,0.9082957786768442,0.15499599734261166,69352.38,0.18933464224530902,70070.77827790215,75849.5672021972,0
1059,2024-04-07,68894.75,70334.3,68812.49,69352.38,7151.265243,496682087.2456075,0.45274568213094313,0.985794896736393,2024-04,0.9269649851151442,0.06324149424884123,71630.31,0.12747630221867584,70350.73364114626,74815.61240028964,0
1058,2024-04-08,69352.38,72784.7,69040.0,71630.31,12436.984031,887652672.3640707,0.5183689274151022,0.9923085244512502,2024-04,0.9349520363289272,0.08559546670033887,69140.58,0.32196609777992424,72184.52318656316,76612.88736181072,0
1057,2024-04-09,71630.31,71766.96,68180.01,69140.58,11900.281176,832573350.702973,0.46097420281930723,0.9936460978310342,2024-04,0.9747089219601413,0.1490079958826509,70629.34,0.30816390097766044,69581.70167912147,70933.59230983356,0
1056,2024-04-10,69140.58,71189.61,67500.0,70629.34,12522.115466,864662866.6878705,0.46545810202991256,0.9975804168467346,2024-04,0.931255474811808,0.14256919601078044,70006.3,0.3171460469283443,70799.64805527481,75842.14069592241,0
1055,2024-04-11,70629.34,71308.61,69555.0,70006.3,11097.648846,781091170.7051078,0.47390655739142684,1.0,2024-04,0.9572389163803927,0.15002931385713816,67112.38,0.1477574383122738,70005.3,73132.57073353726,0
1054,2024-04-12,70006.3,71249.99,65000.0,67112.38,15447.281832,1059471407.3419416,0.40514553044748625,0.9968938508184788,2024-04,0.9463649518495814,0.13294005225755204,63928.07,0.5411642317054184,67320.49059290394,70914.96098189728,0
1053,2024-04-13,67112.38,67944.98,60000.01,63928.07,26580.026547,1725730528.301129,0.3514935196317923,0.9882568737993771,2024-04,0.8958571458740321,0.1851224024202698,65663.91,0.6894650084781794,64686.70589394133,71358.66966879452,0
1052,2024-04-14,63928.07,65859.56,62119.08,65663.91,20823.608774,1334549019.886596,0.35224616731779035,0.9836187066688076,2024-04,0.8402811411309841,0.31868143713885455,63430.69,0.3215968726103168,66756.48392624824,78144.1668802409,0
1051,2024-04-15,65663.91,66866.04,62256.13,63430.69,25052.53106,1623606573.0950787,0.342851631436508,0.9753359229918486,2024-04,0.8705768887413525,0.24962195352715427,63795.53,0.3976668819021919,65033.71112334917,72859.52595734045,0
1050,2024-04-16,63430.69,64419.77,61575.76,63795.53,23640.388453,1485100208.7183282,0.42985020576040933,0.9685095602171538,2024-04,0.8316003301423878,0.30035614288272783,61278.19,0.24316102242124193,65868.79893693162,76713.17108393504,0
